Name	Govdirectory URL	Type	Website	source_file
Rendalen Municipality	https://www.govdirectory.org/norway/Q488229/	municipality of Norway	https://www.rendalen.kommune.no/	Norway
Samnanger	https://www.govdirectory.org/norway/Q488234/	municipality of Norway	https://www.samnanger.kommune.no/	Norway
Rindal Municipality	https://www.govdirectory.org/norway/Q488242/	municipality of Norway	https://www.rindal.kommune.no/	Norway
Tingvoll	https://www.govdirectory.org/norway/Q488252/	municipality of Norway	https://www.tingvoll.kommune.no/	Norway
Ibestad Municipality	https://www.govdirectory.org/norway/Q488258/	municipality of Norway	https://www.ibestad.kommune.no/	Norway
Vega Municipality	https://www.govdirectory.org/norway/Q488375/	municipality of Norway	http://www.vega.kommune.no/	Norway
Hattfjelldal	https://www.govdirectory.org/norway/Q488384/	municipality of Norway	https://hattfjelldal.kommune.no/	Norway
Lom Municipality	https://www.govdirectory.org/norway/Q488395/	municipality of Norway	https://www.lom.kommune.no/	Norway
Lunner	https://www.govdirectory.org/norway/Q488398/	municipality of Norway	https://www.lunner.kommune.no/	Norway
Nord-Fron	https://www.govdirectory.org/norway/Q488401/	municipality of Norway	https://www.nord-fron.kommune.no/	Norway
Lesja Municipality	https://www.govdirectory.org/norway/Q488405/	municipality of Norway	https://www.lesja.kommune.no/	Norway
Hvaler	https://www.govdirectory.org/norway/Q488435/	municipality of Norway	https://www.hvaler.kommune.no/	Norway
Vestre Slidre Municipality	https://www.govdirectory.org/norway/Q488439/	municipality of Norway	https://www.vestre-slidre.kommune.no/	Norway
Volda Municipality	https://www.govdirectory.org/norway/Q488445/	municipality of Norway	https://www.volda.kommune.no/	Norway
Lier	https://www.govdirectory.org/norway/Q488607/	municipality of Norway	https://www.lier.kommune.no/	Norway
Hole Municipality	https://www.govdirectory.org/norway/Q488622/	municipality of Norway	https://www.hole.kommune.no/	Norway
Kvinesdal Municipality	https://www.govdirectory.org/norway/Q488747/	municipality of Norway	https://www.kvinesdal.kommune.no/	Norway
Melhus Municipality	https://www.govdirectory.org/norway/Q488762/	municipality of Norway	https://www.melhus.kommune.no/	Norway
Tynset Municipality	https://www.govdirectory.org/norway/Q488779/	municipality of Norway	https://www.tynset.kommune.no/	Norway
Hemnes Municipality	https://www.govdirectory.org/norway/Q488776/	municipality of Norway	https://www.hemnes.kommune.no/	Norway
Grue Municipality	https://www.govdirectory.org/norway/Q488783/	municipality of Norway	https://www.grue.kommune.no/	Norway
Løten Municipality	https://www.govdirectory.org/norway/Q488951/	municipality of Norway	https://www.loten.kommune.no/	Norway
Sola Municipality	https://www.govdirectory.org/norway/Q488948/	municipality of Norway	https://www.sola.kommune.no/	Norway
Målselv	https://www.govdirectory.org/norway/Q488955/	municipality of Norway	https://www.malselv.kommune.no/	Norway
Kvænangen Municipality	https://www.govdirectory.org/norway/Q488959/	municipality of Norway	https://www.kvanangen.kommune.no/	Norway
Hægebostad Municipality	https://www.govdirectory.org/norway/Q488962/	municipality of Norway	https://www.haegebostad.kommune.no/	Norway
Inderøy Municipality	https://www.govdirectory.org/norway/Q488970/	municipality of Norway	https://www.inderoy.kommune.no/	Norway
Lærdal Municipality	https://www.govdirectory.org/norway/Q488975/	municipality of Norway	https://www.laerdal.kommune.no/	Norway
Aukra Municipality	https://www.govdirectory.org/norway/Q489342/	municipality of Norway	https://www.aukra.kommune.no/	Norway
Dønna Municipality	https://www.govdirectory.org/norway/Q489347/	municipality of Norway	https://www.donna.kommune.no/	Norway
Bokn Municipality	https://www.govdirectory.org/norway/Q489351/	municipality of Norway	https://bokn.kommune.no/	Norway
Bindal Municipality	https://www.govdirectory.org/norway/Q489362/	municipality of Norway	https://www.bindal.kommune.no/	Norway
Frosta	https://www.govdirectory.org/norway/Q489374/	municipality of Norway	https://www.frosta.kommune.no/	Norway
Vågan Municipality	https://www.govdirectory.org/norway/Q490246/	municipality of Norway	https://vagan.kommune.no/	Norway
Farsund Municipality	https://www.govdirectory.org/norway/Q490462/	municipality of Norway	https://www.farsund.kommune.no/	Norway
Sogndal Municipality	https://www.govdirectory.org/norway/Q490923/	municipality of Norway	https://www.sogndal.kommune.no/	Norway
Randaberg Municipality	https://www.govdirectory.org/norway/Q492115/	municipality of Norway	https://www.randaberg.kommune.no/	Norway
Selbu Municipality	https://www.govdirectory.org/norway/Q492209/	municipality of Norway	https://www.selbu.kommune.no/	Norway
Midtre Gauldal Municipality	https://www.govdirectory.org/norway/Q492244/	municipality of Norway	https://www.mgk.no/	Norway
Gjemnes Municipality	https://www.govdirectory.org/norway/Q493283/	municipality of Norway	https://www.gjemnes.kommune.no/	Norway
Gol Municipality	https://www.govdirectory.org/norway/Q493301/	municipality of Norway	https://www.gol.kommune.no/	Norway
Bjerkreim Municipality	https://www.govdirectory.org/norway/Q493308/	municipality of Norway	https://www.bjerkreim.kommune.no/	Norway
Bardu Municipality	https://www.govdirectory.org/norway/Q493315/	municipality of Norway	https://www.bardu.kommune.no/	Norway
Flekkefjord Municipality	https://www.govdirectory.org/norway/Q493481/	municipality of Norway	https://www.flekkefjord.kommune.no/	Norway
Grane Municipality	https://www.govdirectory.org/norway/Q493758/	municipality of Norway	https://www.grane.kommune.no/	Norway
Herøy Municipality	https://www.govdirectory.org/norway/Q493762/	municipality of Norway	https://www.heroy.kommune.no/	Norway
Snåsa	https://www.govdirectory.org/norway/Q493846/	municipality of Norway	https://www.snasa.kommune.no/	Norway
Herøy Municipality	https://www.govdirectory.org/norway/Q493932/	municipality of Norway	https://www.heroy-no.kommune.no/	Norway
Kåfjord Municipality	https://www.govdirectory.org/norway/Q493942/	municipality of Norway	https://www.kafjord.kommune.no/	Norway
Ulstein	https://www.govdirectory.org/norway/Q493961/	municipality of Norway	https://www.ulstein.kommune.no/	Norway
Tysvær Municipality	https://www.govdirectory.org/norway/Q493977/	municipality of Norway	https://www.tysver.kommune.no/	Norway
Time Municipality	https://www.govdirectory.org/norway/Q493981/	municipality of Norway	https://www.time.kommune.no/	Norway
Malvik Municipality	https://www.govdirectory.org/norway/Q493988/	municipality of Norway	https://www.malvik.kommune.no/	Norway
Vanylven	https://www.govdirectory.org/norway/Q493992/	municipality of Norway	https://www.vanylven.kommune.no/	Norway
Lierne Municipality	https://www.govdirectory.org/norway/Q493999/	municipality of Norway	https://www.lierne.kommune.no/	Norway
Namsskogan Municipality	https://www.govdirectory.org/norway/Q493996/	municipality of Norway	https://www.namsskogan.kommune.no/	Norway
Steigen Municipality	https://www.govdirectory.org/norway/Q494005/	municipality of Norway	https://www.steigen.kommune.no/	Norway
Lyngen Municipality	https://www.govdirectory.org/norway/Q494018/	municipality of Norway	https://www.lyngen.kommune.no/	Norway
Kvitsøy Municipality	https://www.govdirectory.org/norway/Q494024/	municipality of Norway	https://www.kvitsoy.kommune.no/	Norway
Hareid	https://www.govdirectory.org/norway/Q494029/	municipality of Norway	https://www.hareid.kommune.no/	Norway
Hyllestad Municipality	https://www.govdirectory.org/norway/Q494037/	municipality of Norway	https://www.hyllestad.kommune.no/	Norway
Tydal	https://www.govdirectory.org/norway/Q494053/	municipality of Norway	https://www.tydal.kommune.no/	Norway
Nordreisa Municipality	https://www.govdirectory.org/norway/Q494059/	municipality of Norway	https://www.nordreisa.kommune.no/	Norway
Nesna Municipality	https://www.govdirectory.org/norway/Q494062/	municipality of Norway	https://www.nesna.kommune.no/	Norway
Vevelstad	https://www.govdirectory.org/norway/Q494068/	municipality of Norway	http://www.vevelstad.kommune.no/	Norway
Giske Municipality	https://www.govdirectory.org/norway/Q494670/	municipality of Norway	https://www.giske.kommune.no/	Norway
Flakstad Municipality	https://www.govdirectory.org/norway/Q494680/	municipality of Norway	https://flakstad.kommune.no/	Norway
Hemsedal Municipality	https://www.govdirectory.org/norway/Q497248/	municipality of Norway	https://www.hemsedal.kommune.no/	Norway
Fjaler Municipality	https://www.govdirectory.org/norway/Q499397/	municipality of Norway	https://www.fjaler.kommune.no/	Norway
Aure Municipality	https://www.govdirectory.org/norway/Q499429/	municipality of Norway	https://www.aure.kommune.no/	Norway
Våler Municipality	https://www.govdirectory.org/norway/Q499446/	municipality of Norway	http://www.valer-of.kommune.no/	Norway
Bremanger Municipality	https://www.govdirectory.org/norway/Q499455/	municipality of Norway	https://bremanger.kommune.no/	Norway
Utsira Municipality	https://www.govdirectory.org/norway/Q499485/	municipality of Norway	http://www.utsira.kommune.no/	Norway
Haram Municipality	https://www.govdirectory.org/norway/Q499575/	municipality of Norway	http://haram.kommune.no/	Norway
Overhalla	https://www.govdirectory.org/norway/Q499761/	municipality of Norway	https://www.overhalla.kommune.no/	Norway
Skaun Municipality	https://www.govdirectory.org/norway/Q500186/	municipality of Norway	https://www.skaun.kommune.no/	Norway
Salangen Municipality	https://www.govdirectory.org/norway/Q500194/	municipality of Norway	https://www.salangen.kommune.no/	Norway
Rauma	https://www.govdirectory.org/norway/Q500205/	municipality of Norway	https://www.rauma.kommune.no/	Norway
Klepp	https://www.govdirectory.org/norway/Q500223/	municipality of Norway	https://www.klepp.kommune.no/	Norway
Vennesla	https://www.govdirectory.org/norway/Q500227/	municipality of Norway	https://www.vennesla.kommune.no/	Norway
Våler Municipality	https://www.govdirectory.org/norway/Q501413/	municipality of Norway	https://www.vaaler-he.kommune.no/	Norway
Sande Municipality	https://www.govdirectory.org/norway/Q501510/	municipality of Norway	https://www.sande-mr.kommune.no/	Norway
Gran Municipality	https://www.govdirectory.org/norway/Q501518/	municipality of Norway	https://www.gran.kommune.no/	Norway
Vindafjord Municipality	https://www.govdirectory.org/norway/Q502197/	municipality of Norway	https://www.vindafjord.kommune.no/	Norway
Lavangen Municipality	https://www.govdirectory.org/norway/Q502217/	municipality of Norway	https://www.lavangen.kommune.no/	Norway
Leka Municipality	https://www.govdirectory.org/norway/Q503591/	municipality of Norway	http://www.leka.kommune.no/	Norway
Luster Municipality	https://www.govdirectory.org/norway/Q503612/	municipality of Norway	https://www.luster.kommune.no/	Norway
Vang	https://www.govdirectory.org/norway/Q503637/	municipality of Norway	https://www.vang.kommune.no/	Norway
Vefsn Municipality	https://www.govdirectory.org/norway/Q503654/	municipality of Norway	https://www.vefsn.kommune.no/	Norway
Verdal	https://www.govdirectory.org/norway/Q503660/	municipality of Norway	https://www.verdal.kommune.no/	Norway
Askvoll Municipality	https://www.govdirectory.org/norway/Q504817/	municipality of Norway	https://www.askvoll.kommune.no/	Norway
Lyngdal	https://www.govdirectory.org/norway/Q505952/	municipality of Norway	https://www.lyngdal.kommune.no/	Norway
Vestvågøy Municipality	https://www.govdirectory.org/norway/Q507201/	municipality of Norway	https://www.vestvagoy.kommune.no/	Norway
Sel Municipality	https://www.govdirectory.org/norway/Q507499/	municipality of Norway	https://www.sel.kommune.no/	Norway
Sula	https://www.govdirectory.org/norway/Q507524/	municipality of Norway	https://www.sula.kommune.no/	Norway
Tolga Municipality	https://www.govdirectory.org/norway/Q507549/	municipality of Norway	https://www.tolga.kommune.no/	Norway
Os Municipality	https://www.govdirectory.org/norway/Q507562/	municipality of Norway	https://os.kommune.no/	Norway
Lund Municipality	https://www.govdirectory.org/norway/Q515536/	municipality of Norway	https://www.lund.kommune.no/	Norway
Kvæfjord Municipality	https://www.govdirectory.org/norway/Q649541/	municipality of Norway	https://www.kvafjord.kommune.no/	Norway
Narvik Municipality	https://www.govdirectory.org/norway/Q1215658/	municipality of Norway	https://www.narvik.kommune.no/	Norway
Trondheim municipality	https://www.govdirectory.org/norway/Q1324436/	municipality of Norway	https://www.trondheim.kommune.no/	Norway
Oslo Municipality	https://www.govdirectory.org/norway/Q5245991/	municipality of Norway	https://www.oslo.kommune.no/	Norway
Bergen Municipality	https://www.govdirectory.org/norway/Q10428388/	municipality of Norway	https://www.bergen.kommune.no/	Norway
Indre Fosen Municipality	https://www.govdirectory.org/norway/Q25428806/	municipality of Norway	https://www.indrefosen.kommune.no/	Norway
Orkland Municipality	https://www.govdirectory.org/norway/Q41030999/	municipality of Norway	https://www.orkland.kommune.no/	Norway
Indre Østfold Municipality	https://www.govdirectory.org/norway/Q42293305/	municipality of Norway	https://www.io.kommune.no/	Norway
Færder Municipality	https://www.govdirectory.org/norway/Q42320251/	municipality of Norway	https://www.faerder.kommune.no/	Norway
Nordre Follo	https://www.govdirectory.org/norway/Q45303406/	municipality of Norway	https://www.nordrefollo.kommune.no/	Norway
Heim Municipality	https://www.govdirectory.org/norway/Q48475310/	municipality of Norway	https://www.heim.kommune.no/	Norway
Nærøysund Municipality	https://www.govdirectory.org/norway/Q52368284/	municipality of Norway	https://www.naroysund.kommune.no/	Norway
Senja Municipality	https://www.govdirectory.org/norway/Q56249968/	municipality of Norway	https://www.senja.kommune.no/	Norway
Alver Municipality	https://www.govdirectory.org/norway/Q56404228/	municipality of Norway	https://alver.kommune.no/	Norway
Midt-Telemark	https://www.govdirectory.org/norway/Q56405258/	municipality of Norway	https://midt-telemark.kommune.no/	Norway
Kinn Municipality	https://www.govdirectory.org/norway/Q56405940/	municipality of Norway	https://kinn.kommune.no/	Norway
Sunnfjord Municipality	https://www.govdirectory.org/norway/Q56406057/	municipality of Norway	https://sunnfjord.kommune.no/	Norway
Bjørnafjorden Municipality	https://www.govdirectory.org/norway/Q60742846/	municipality of Norway	https://bjornafjorden.kommune.no/	Norway
Hustadvika Municipality	https://www.govdirectory.org/norway/Q60777023/	municipality of Norway	https://hustadvika.kommune.no/	Norway
Lillestrøm Municipality	https://www.govdirectory.org/norway/Q60806432/	municipality of Norway	https://www.lillestrom.kommune.no/	Norway
Stad Municipality	https://www.govdirectory.org/norway/Q61015259/	municipality of Norway	https://stad.kommune.no/	Norway
Øygarden Municipality	https://www.govdirectory.org/norway/Q63644915/	municipality of Norway	http://www.nyeoygardenkommune.no/	Norway
Fjord Municipality	https://www.govdirectory.org/norway/Q65230514/	municipality of Norway	https://www.fjord.kommune.no/	Norway
Lindesnes Municipality	https://www.govdirectory.org/norway/Q80571266/	municipality of Norway	https://www.lindesnes.kommune.no/	Norway
Asker	https://www.govdirectory.org/norway/Q80593157/	municipality of Norway	https://www.asker.kommune.no/	Norway
Ullensvang Municipality	https://www.govdirectory.org/norway/Q80678654/	municipality of Norway	https://ullensvang.kommune.no/	Norway
