"Name"	"Govdirectory URL"	"Type"	"Website"
""Swedish Commission on Security and Integrity Protection"	"https://www.govdirectory.org/sweden/Q10687953/"	"Swedish government agency"	"https://www.sakint.se/"
""Swedish Transport Agency"	"https://www.govdirectory.org/sweden/Q10701323/"	"Swedish government agency"	"http://www.transportstyrelsen.se/"
""Swedish Police Authority"	"https://www.govdirectory.org/sweden/Q11995938/"	"Swedish government agency"	"https://www.polisen.se/"
""Swedish Gender Equality Agency"	"https://www.govdirectory.org/sweden/Q60970301/"	"Swedish government agency"	"https://www.jamstalldhetsmyndigheten.se/"
""Överklagandenämnden för nämndemannauppdrag"	"https://www.govdirectory.org/sweden/Q80207153/"	"Swedish government agency"	"https://www.domstol.se/overklagandenamnden-for-namndemannauppdrag/"
""Uppsala University"	"https://www.govdirectory.org/sweden/Q185246/"	"Swedish government agency"	"https://www.uu.se/"
""Lund University"	"https://www.govdirectory.org/sweden/Q218506/"	"Swedish government agency"	"https://www.lu.se/"
""Karolinska Institutet"	"https://www.govdirectory.org/sweden/Q219564/"	"Swedish government agency"	"https://ki.se/"
""Stockholm University"	"https://www.govdirectory.org/sweden/Q221645/"	"Swedish government agency"	"https://su.se/"
""University of Gothenburg"	"https://www.govdirectory.org/sweden/Q371522/"	"Swedish government agency"	"https://www.gu.se/"
""Kristianstad University"	"https://www.govdirectory.org/sweden/Q502824/"	"Swedish government agency"	"https://www.hkr.se/"
""Halmstad University College"	"https://www.govdirectory.org/sweden/Q502842/"	"Swedish government agency"	"http://www.hh.se/"
""Dalarna University"	"https://www.govdirectory.org/sweden/Q537526/"	"Swedish government agency"	"http://www.du.se/"
""Swedish National Heritage Board"	"https://www.govdirectory.org/sweden/Q631844/"	"Swedish government agency"	"http://www.raa.se/"
""Linköping University"	"https://www.govdirectory.org/sweden/Q782600/"	"Swedish government agency"	"https://liu.se/"
""Nationalmuseum"	"https://www.govdirectory.org/sweden/Q842858/"	"Swedish government agency"	"http://www.nationalmuseum.se/"
""Royal Institute of Technology"	"https://www.govdirectory.org/sweden/Q854280/"	"Swedish government agency"	"https://www.kth.se/"
""National Board of Housing, Building and Planning"	"https://www.govdirectory.org/sweden/Q895355/"	"Swedish government agency"	"http://www.boverket.se/"
""Malmö University"	"https://www.govdirectory.org/sweden/Q977781/"	"Swedish government agency"	"https://www.mau.se/"
""Umeå University"	"https://www.govdirectory.org/sweden/Q1144565/"	"Swedish government agency"	"https://www.umu.se/"
""Blekinge Institute of Technology"	"https://www.govdirectory.org/sweden/Q1163548/"	"Swedish government agency"	"https://www.bth.se/"
""Moderna Museet"	"https://www.govdirectory.org/sweden/Q1274511/"	"Swedish government agency"	"http://www.modernamuseet.se/"
""Swedish University of Agricultural Sciences"	"https://www.govdirectory.org/sweden/Q1312762/"	"Swedish government agency"	"https://www.slu.se/"
""Swedish Museum of Natural History"	"https://www.govdirectory.org/sweden/Q1420103/"	"Swedish government agency"	"https://www.nrm.se/"
""Forum för levande historia"	"https://www.govdirectory.org/sweden/Q1439258/"	"Swedish government agency"	"https://www.levandehistoria.se/"
""University of Skövde"	"https://www.govdirectory.org/sweden/Q1464114/"	"Swedish government agency"	"https://www.his.se/"
""Mälardalen University"	"https://www.govdirectory.org/sweden/Q1546159/"	"Swedish government agency"	"https://www.mdu.se/"
""Swedish School of Sport and Health Sciences"	"https://www.govdirectory.org/sweden/Q1558323/"	"Swedish government agency"	"http://www.gih.se/"
""University of Borås"	"https://www.govdirectory.org/sweden/Q1622088/"	"Swedish government agency"	"http://www.hb.se/"
""Linnaeus University"	"https://www.govdirectory.org/sweden/Q1751928/"	"Swedish government agency"	"http://lnu.se/"
""Konstfack"	"https://www.govdirectory.org/sweden/Q1782926/"	"Swedish government agency"	"http://www.konstfack.se/"
""Royal College of Music in Stockholm"	"https://www.govdirectory.org/sweden/Q1796144/"	"Swedish government agency"	"http://www.kmh.se/"
""Karlstad University"	"https://www.govdirectory.org/sweden/Q1858061/"	"Swedish government agency"	"https://www.kau.se/"
""Swedish Medical Products Agency"	"https://www.govdirectory.org/sweden/Q1879124/"	"Swedish government agency"	"http://www.lakemedelsverket.se/"
""Mid Sweden University"	"https://www.govdirectory.org/sweden/Q1940803/"	"Swedish government agency"	"https://www.miun.se/"
""Luleå University of Technology"	"https://www.govdirectory.org/sweden/Q1972721/"	"Swedish government agency"	"https://www.ltu.se/"
""Örebro University"	"https://www.govdirectory.org/sweden/Q2002420/"	"Swedish government agency"	"http://www.oru.se/"
""National Agency for Education"	"https://www.govdirectory.org/sweden/Q2292839/"	"Swedish government agency"	"http://www.skolverket.se/"
""National Historical Museums of Sweden"	"https://www.govdirectory.org/sweden/Q2324548/"	"Swedish government agency"	"http://www.shm.se/"
""Sami Parliament of Sweden"	"https://www.govdirectory.org/sweden/Q2509723/"	"Swedish government agency"	"https://sametinget.se/"
""Swedish Environmental Protection Agency"	"https://www.govdirectory.org/sweden/Q2976522/"	"Swedish government agency"	"https://www.naturvardsverket.se/"
""Södertörn University"	"https://www.govdirectory.org/sweden/Q3110979/"	"Swedish government agency"	"http://www.sh.se/"
""Royal Institute of Art"	"https://www.govdirectory.org/sweden/Q3355352/"	"Swedish government agency"	"http://www.kkh.se/"
""Swedish Centre for Architecture and Design"	"https://www.govdirectory.org/sweden/Q4356728/"	"Swedish government agency"	"https://www.arkdes.se/"
""Swedish Institute of Space Physics"	"https://www.govdirectory.org/sweden/Q4356777/"	"Swedish government agency"	"https://www.irf.se/en/"
""Financial Supervisory Authority"	"https://www.govdirectory.org/sweden/Q5449671/"	"Swedish government agency"	"https://www.fi.se/"
""The National Board for Consumer Disputes"	"https://www.govdirectory.org/sweden/Q6971047/"	"Swedish government agency"	"http://www.arn.se/"
""National Board of Health and Welfare"	"https://www.govdirectory.org/sweden/Q6971056/"	"Swedish government agency"	"https://www.socialstyrelsen.se/"
""Swedish Board for Study Support"	"https://www.govdirectory.org/sweden/Q6971083/"	"Swedish government agency"	"http://www.csn.se/"
""Swedish Export Credits Guarantee Board"	"https://www.govdirectory.org/sweden/Q6972528/"	"Swedish government agency"	"https://www.ekn.se/"
""Swedish Board for Accreditation and Conformity Assessment"	"https://www.govdirectory.org/sweden/Q7395171/"	"Swedish government agency"	"https://www.swedac.se/"
""Swedish Institute for Language and Folklore"	"https://www.govdirectory.org/sweden/Q7654721/"	"Swedish government agency"	"https://www.isof.se/"
""National Public Art Council"	"https://www.govdirectory.org/sweden/Q8437714/"	"Swedish government agency"	"http://www.statenskonstrad.se/"
""Alcoholic Beverages Product Range Board"	"https://www.govdirectory.org/sweden/Q10405389/"	"Swedish government agency"	"https://www.kammarkollegiet.se/om-oss/organisation/stod-till-andra-myndigheter/alkoholsortimentsnamnden"
""Ansvarsnämnden för djurens hälso- och sjukvård"	"https://www.govdirectory.org/sweden/Q10413037/"	"Swedish government agency"	"https://www.vetansvar.se/"
""Swedish Accounting Standards Board"	"https://www.govdirectory.org/sweden/Q10432198/"	"Swedish government agency"	"https://www.bfn.se/"
""Fideikommissnämnden"	"https://www.govdirectory.org/sweden/Q10494944/"	"Swedish government agency"	"https://www.kammarkollegiet.se/namndmyndigheter/fideikommissnamnden"
""Formas"	"https://www.govdirectory.org/sweden/Q10497831/"	"Swedish government agency"	"https://www.formas.se/"
""Swedish Agency for Marine and Water Management"	"https://www.govdirectory.org/sweden/Q10518645/"	"Swedish government agency"	"http://www.havochvatten.se/"
""Medical Responsibility Board"	"https://www.govdirectory.org/sweden/Q10531505/"	"Swedish government agency"	"http://www.hsan.se/"
""Health and Social Care Inspectorate"	"https://www.govdirectory.org/sweden/Q10536053/"	"Swedish government agency"	"https://www.ivo.se/"
""Swedish Chemicals Agency"	"https://www.govdirectory.org/sweden/Q10544771/"	"Swedish government agency"	"http://www.kemi.se/"
""National Board of Trade"	"https://www.govdirectory.org/sweden/Q10547348/"	"Swedish government agency"	"https://www.kommerskollegium.se/"
